auction_id,category,starting_price,duration_hours,final_price
575,Electronics,718.7544691084561,20,1554.2845891281456
576,Fashion,315.21665402047967,4,530.8114699577492
577,Car,782.2054477069995,21,1951.5075834176916
578,Electronics,612.5180270989938,11,1125.3833172053262
579,Fashion,623.7077714724162,13,1491.966956656361
580,Electronics,351.4199248714509,1,1051.390842511872
581,Art,120.67227431382956,12,302.6048838619576
582,Electronics,855.0206496547833,14,1769.1773861648255
583,Car,880.1204301626414,13,2567.2874125774497
584,Art,956.4828263134507,8,1810.4139011471332
585,Car,186.8820131183952,2,379.7796151525446
586,Electronics,287.5115993249255,5,462.00766423100595
587,Car,714.0794624262402,5,2109.650169967433
588,Art,913.0951701762979,23,1698.705501474612
589,Fashion,438.9722657197248,2,757.1093707609625
590,Fashion,298.5288334417979,14,813.0427377912199
591,Electronics,294.5090746055495,23,536.0961635038437
592,Art,425.8966595026751,6,782.824272459948
593,Electronics,785.5554132180757,11,1521.701535546984
594,Art,197.85364314994746,3,377.79979046266305
595,Fashion,462.97256207408185,23,802.0292031571876
596,Fashion,12.607989464322559,6,30.856538032354994
597,Car,588.8673643479722,22,1629.4608344935275
598,Electronics,618.6315340911585,7,1569.770489753465
599,Electronics,974.0198657480493,11,1926.8933576874897
600,Art,897.0960804808203,20,2238.5772345381147
601,Electronics,621.3115431634272,21,1490.0392998810196
602,Art,356.77464549126637,3,792.3182528501568
603,Fashion,969.9305825433825,9,2339.3815610147344
604,Fashion,900.2834719176268,19,2056.4478079161577
605,Electronics,850.0804191780594,13,2307.3491913473817
606,Fashion,676.3780784230936,15,1940.7951105668585
607,Car,539.9560541419971,11,1261.3199996365715
608,Electronics,970.8405412034843,7,2620.157833996031
609,Car,386.66890377182693,10,798.959951816289
610,Car,270.66011753227957,22,682.625331473508
611,Electronics,601.3187371544594,6,1110.6468835290136
612,Fashion,95.61918687111438,15,268.38581229852787
613,Electronics,758.4187652465065,19,2183.959968237429
614,Car,620.2132180118494,4,1368.9269412947212
615,Car,368.6901038404395,18,1067.5118451856235
616,Car,602.7202126431174,10,1167.6406383516469
617,Fashion,109.19054716486922,11,270.6434684187033
618,Art,994.1954530573163,2,1741.660231501404
619,Fashion,953.9620655629788,2,2675.6285743999447
620,Car,799.2044422654471,8,1504.0980524001634
621,Art,617.0131821696338,23,1833.218934600369
622,Electronics,545.2044069465783,22,1518.8781671985907
623,Electronics,959.1383698611173,13,1907.2621033036876
624,Fashion,216.5038253877059,17,518.6161748103589
625,Art,810.256067189142,5,1373.201192284706
626,Art,821.4901721668086,13,2167.0781550188353
627,Fashion,964.5716094870568,4,1688.2218329655727
628,Art,550.8433629228646,20,1575.4568662229426
629,Electronics,582.33837204372,11,879.2101611727055
630,Electronics,33.95563691541271,22,95.34420028535894
631,Car,438.89424727529314,11,1220.1326988636813
632,Car,308.2215315184407,5,589.6777227030354
633,Car,558.9733035073856,20,1526.5771315271643
634,Art,420.7929798619385,3,763.2853272139265
635,Electronics,216.40041422929045,1,404.7855173667892
636,Art,568.555749071524,6,1308.3674074607304
637,Art,149.75785090485653,6,342.7032906103255
638,Art,295.7756803346895,17,486.23657591607156
639,Car,124.59374709857329,3,347.59544847726517
640,Electronics,965.5474990186004,5,2142.01757990696
641,Car,253.73238261555483,8,407.66271570651486
642,Car,837.2389818281918,4,1726.0401209920387
643,Art,962.6083053768025,22,2494.921277341906
644,Art,809.8525081460815,23,2249.400624847222
645,Car,386.6780568143821,23,856.3851361743086
646,Art,359.46860635473354,13,698.5123898456758
647,Car,939.9349865313186,7,2000.6831354208869
648,Car,822.5109206238652,3,2427.7656481826375
649,Art,473.11011981385917,11,949.3076889161259
650,Art,390.3167832855859,11,1077.778070597827
651,Car,846.1195179142284,1,1872.1060279760234
652,Fashion,61.024207634430105,22,175.89930118456138
653,Car,380.8170311891267,15,798.4726109474976
654,Electronics,592.798946672422,4,1337.6880252345577
655,Fashion,684.9099726103609,8,1531.5210112322734
656,Art,786.7273462449226,13,1300.3195184541848
657,Electronics,762.4232651773245,2,1881.7943107833148
658,Electronics,25.359563109794067,2,47.03807098902808
659,Electronics,917.0302338301387,13,1716.9782990173749
660,Electronics,574.9817585168114,14,907.9844853783961
661,Electronics,686.9791963369471,10,1969.4172177760497
662,Fashion,696.0403164977034,21,1321.1183805462595
663,Art,997.7957733305379,21,2500.0625803235466
664,Fashion,856.1865326323308,14,1670.9550225110543
665,Fashion,237.12350478942687,19,463.7692710261779
666,Fashion,311.357010868499,23,816.0311406943174
667,Art,802.0689476309302,21,1295.6825352707972
668,Electronics,526.9321844873645,18,1034.4752985410883
669,Fashion,696.2040896203386,20,1789.037084428747
670,Fashion,300.34417898183546,16,869.5754886481234
671,Electronics,759.6277288091406,8,1147.8638103032622
672,Car,495.5847256159366,22,880.707529453472
673,Electronics,999.2665055249212,22,1930.1430542824257
674,Fashion,549.478381597506,15,1206.4009336021252
675,Car,229.39716760659368,8,378.0580705448889
676,Fashion,108.2591392525159,1,248.72798474867568
677,Fashion,617.8719287518827,2,1816.7759539062863
678,Art,927.4708230490434,2,2682.156252944823
679,Art,800.7984672502224,16,1902.0006245663062
680,Car,160.1521192838499,1,314.63348731170726
681,Car,463.84552967603634,9,1072.4123232530667
682,Art,291.3376525540836,16,849.0974294284559
683,Electronics,557.446479648056,5,1419.9075175983703
684,Electronics,911.9135453669276,23,2085.8760859897397
685,Fashion,950.8104408473505,2,2579.131507182928
686,Fashion,221.57102029435296,8,387.1764234513506
687,Electronics,152.65201441581573,2,418.936902256214
688,Car,683.4743809800909,5,1487.7709352730335
689,Car,376.68019052611754,7,1088.691483349046
690,Art,916.775383228947,4,2506.9264047722518
691,Art,315.98037373204727,18,584.3926431173576
692,Electronics,726.7038823527955,18,2156.642925334573
693,Art,278.2396742724195,1,630.0318933721886
694,Car,728.1153520804064,20,1829.18969575465
695,Electronics,425.05449123809603,6,1043.8512993403028
696,Fashion,221.55086555303336,17,589.0938521896287
697,Electronics,183.78861457411978,22,498.41973403488817
698,Art,119.97973162049732,21,246.55227244669288
699,Car,55.168427104013574,21,112.92451164421209
700,Car,969.2105693986312,8,2306.229728844327
701,Art,22.314565697344413,18,47.81075013590054
702,Fashion,654.4420146707893,6,1671.9522535963088
703,Car,486.1957040293108,23,1341.5502956821188
704,Art,146.783923391087,23,387.7616828106169
705,Fashion,734.4645188630342,1,1211.9699869626684
706,Car,977.0793783035721,21,1804.5928844599246
707,Fashion,946.3178751324413,11,2203.3901645597066
708,Art,144.60423948416684,11,304.23494261207253
709,Car,117.05284761712592,20,287.48224042281896
710,Car,264.31910551447277,11,428.20357178860286
711,Fashion,32.604915722535736,8,97.23362825842736
712,Electronics,978.1529262836262,13,1726.1569684473932
713,Fashion,803.8754277886309,19,1866.5911988329756
714,Art,657.0306957358204,9,1923.2470538373145
715,Fashion,43.39020501216776,1,113.28153091897241
716,Car,536.4746858276812,23,932.040568593781
717,Electronics,894.7002738384854,3,2479.176276712364
718,Car,209.96115754565707,9,375.4681895273013
719,Fashion,202.04114461921284,23,593.1639055904881
720,Car,347.0891312123388,2,692.6249947539225
721,Car,423.50261228960557,5,1046.4085847241565
722,Car,818.7680395773717,6,2106.7877488121417
723,Electronics,179.3016328318934,14,530.1883490789647
724,Electronics,360.6822249288386,3,935.2186221210425
725,Electronics,250.9264503256973,18,456.8792423763436
726,Car,530.1626884275386,22,966.4043593848345
727,Fashion,599.467692467489,17,910.5642367448165
728,Car,577.3815949453139,4,1140.4985146982508
729,Art,204.08663096466185,21,458.4535029016861
730,Car,64.83192527427784,6,122.19101796417179
731,Car,513.6573043437628,7,1327.680950641112
732,Car,571.0628461014378,22,1581.8694998831047
733,Fashion,364.6704524916149,15,669.8716699205913
734,Art,366.2533048547862,15,745.2516819606243
735,Electronics,854.9928044249085,4,1887.6311677520068
736,Art,872.8766437395719,11,2505.777085418851
737,Car,228.0853872978582,14,427.00516440020806
738,Electronics,85.3409199556418,13,197.11493193198496
739,Car,597.4090683384791,3,1458.2174196652122
740,Electronics,189.4641688146841,11,300.4480602593921
741,Car,692.5586354769545,20,1627.9141888553186
742,Fashion,790.9432981033981,10,1751.667174569323
743,Electronics,507.6872785053176,7,1210.5909284607485
744,Art,843.1150616530601,12,2389.6924133850316
745,Art,995.2334101893848,2,1969.205134577782
746,Car,822.6262845515397,22,1395.13300517432
747,Car,212.58607825189532,4,419.92717171553363
748,Electronics,515.4779740808701,10,883.7174792444522
749,Car,92.26462071054027,13,163.64709490890627
750,Art,658.845106426523,4,1126.0091030632402
751,Art,547.3853399391903,17,1523.2202365792898
752,Electronics,711.795978057857,23,2041.502223152122
753,Fashion,199.52630122179286,15,404.49978514810607
754,Electronics,209.6534546065118,5,604.0048037137689
755,Fashion,50.24188678521115,23,90.71694370781886
756,Electronics,325.6550325246104,11,629.4618085808942
757,Electronics,779.0462160091583,4,1516.6197233614696
758,Electronics,421.0535662111649,10,1229.6475798543509
759,Electronics,654.7397614093246,9,1580.6823859154567
760,Art,948.4847134742539,15,2145.7128527642503
761,Electronics,49.78276179041905,11,100.57691959920957
762,Art,347.6677562541378,15,1029.0221450981642
763,Electronics,474.35542273028557,16,1129.4240528281593
764,Art,895.7585333025957,22,2591.9949110164603
765,Car,164.80173105266107,10,285.8499730732634
766,Car,774.8438590663714,5,1452.5275599710399
767,Car,259.3139734764741,16,439.94727721086923
768,Fashion,639.7873329396181,18,1881.4272660921954
769,Car,577.580149475586,9,1101.3445665421698
770,Fashion,317.7314600068856,17,616.1048383424733
771,Car,709.8837596371974,5,1528.1918227115702
772,Car,886.8170373570276,13,2397.94902804058
773,Electronics,991.3839340813719,4,2025.8527098233255
774,Electronics,937.9521600706448,14,1473.4084412291747
775,Electronics,190.14293684280386,5,395.5754204057894
776,Car,540.665739308819,17,1442.0423542876952
777,Art,291.44468283654527,19,798.368214938457
778,Electronics,480.1746920086911,10,1353.6666296316037
779,Fashion,318.64753627108195,10,569.1054257396685
780,Car,261.2878277005991,18,459.39420917363833
781,Car,394.2206561670061,3,968.6732944635078
782,Car,28.876001241693256,8,84.42837294309292
783,Electronics,479.21716268269836,12,1092.1212685391288
784,Electronics,198.53867635093107,13,316.6888429635566
785,Fashion,411.66809459478145,6,1194.8474846218817
786,Fashion,994.875179820443,3,2592.252616741982
787,Electronics,371.6679771034531,9,817.7198930040971
788,Fashion,106.58466534263074,3,174.72300450272076
789,Fashion,542.4277671014029,17,1261.3580838905907
790,Art,880.3697650872566,4,2423.6208468432055
791,Electronics,274.9779155316366,9,586.3778237702397
792,Art,672.4147145076059,4,1411.264481783417
793,Art,106.49341172204191,4,316.70573045161916
794,Fashion,646.934603335031,9,1872.5401085914364
795,Car,344.651363596578,16,537.0828175435637
796,Fashion,149.70133906166234,11,275.84187860490835
797,Art,822.3916140504558,13,1957.8375400686004
798,Art,737.1926383396224,22,1209.1656745665234
799,Art,416.10700929343886,20,786.3964297132434
800,Car,403.05291386288457,15,1155.438248147313
801,Car,937.5021799702408,20,2534.8050570289747
802,Fashion,547.3631433649249,8,1553.3366592220877
803,Electronics,297.1996119230715,19,761.2264328802594
804,Electronics,414.1929887914092,17,849.5446999682889
805,Car,516.8016744093545,13,1095.7743568133103
806,Electronics,833.5819503316704,19,2302.834998496207
807,Art,668.0610917399727,3,1283.566569401272
808,Electronics,749.1413227425105,22,1561.4354965963842
809,Fashion,522.0000390893732,3,1207.4680731572328
810,Art,769.3302597961258,11,1667.2818194603474
811,Fashion,154.73105315029522,4,300.8710542537488
812,Car,106.00594506944232,22,275.3910847992067
813,Fashion,757.4539282152422,20,1578.5061773206194
814,Art,993.5963790210873,15,1635.510723845649
815,Art,395.96295749443357,3,1118.8759458793968
816,Electronics,934.6075133748731,10,1987.8689212857798
817,Car,449.86637975504203,6,1165.2459215430868
818,Car,498.5009483470173,22,1274.621073696696
819,Fashion,148.63021582452626,9,322.0725749669145
820,Fashion,829.6055552009295,8,1822.1734723969653
821,Fashion,325.35822963117147,23,620.5476259957917
822,Fashion,462.8238902237786,4,918.0379057512756
823,Fashion,243.04891264668993,16,632.5990668085194
824,Fashion,733.1274939866418,9,1439.122271117872
825,Electronics,748.0721899826498,1,2034.2441036356392
826,Art,270.60928369490836,21,554.6161429950994
827,Electronics,994.4033180185919,22,2686.206992150586
828,Electronics,208.62047241919763,17,491.67098907583613
829,Car,181.0640412293743,3,533.8235450760767
830,Electronics,20.801532937697367,17,55.21445614914127
831,Car,381.9909313475554,17,849.7434576934145
832,Fashion,303.6051707647391,12,878.134248080347
833,Electronics,493.50374368323173,11,1472.2370825340363
834,Electronics,355.8521415235331,9,763.301468345021
835,Car,678.02757508328,5,1277.6752962922449
836,Electronics,515.8687491120997,16,952.0903284063221
837,Electronics,100.8033707421158,11,270.7902416583262
838,Art,16.89095471176342,23,49.092586520755496
839,Electronics,227.71220645988313,16,596.7098496706382
840,Art,777.9499802167423,21,2151.167137987893
841,Car,937.3986673218285,13,2125.121997046614
842,Electronics,670.4646098661854,11,1825.9063353489996
843,Electronics,903.6246409374954,19,2234.40610564675
844,Fashion,35.06068713628107,20,98.56900014114201
845,Art,590.6305003555476,4,1323.28210143789
846,Electronics,964.353859682963,5,2610.2859871896603
847,Car,30.884067387983887,21,60.197289237143785
848,Electronics,266.7820339756702,10,639.8110679491299
849,Art,194.56212780691826,15,413.5664381553264
850,Car,774.9148649072711,19,1826.6482307450708
851,Car,257.17557599022507,5,567.8277267563412
852,Electronics,479.14810703218393,12,1326.842839655901
853,Car,403.1266279609299,11,1175.2427404296884
854,Art,210.0982923348987,22,618.7160570613567
855,Fashion,366.3686818697958,16,616.9287616237378
856,Car,977.9944762244568,2,1951.079388519338
857,Art,335.2099680506283,22,670.9257993190508
858,Car,13.463008741616896,5,23.725420920873436
859,Electronics,681.1026349776715,5,1362.8403424776832
860,Fashion,902.5855994415875,23,2169.2667115797776
861,Car,677.2012143519369,22,1542.6473283289608
862,Art,606.3475049181051,1,1778.8280152701022
863,Fashion,127.88417944776302,17,300.4283219638204
864,Art,281.1973574237216,13,584.828471456934
865,Fashion,590.5421822676661,11,1060.1882291571774
866,Car,955.9332267500264,22,1586.7209912939722
867,Electronics,529.5001781087564,9,1120.379399732026
868,Electronics,897.4440315947704,1,1882.675445053536
869,Car,698.3085718442004,16,1327.0027256710132
870,Art,876.2912263752298,6,1545.4949141532613
871,Art,904.0921706355136,4,2256.4528138847986
872,Car,238.7020060161356,6,429.95565645258455
873,Car,42.00678221112719,17,70.31495010004447
874,Car,249.3659366222251,22,537.2177903043074
875,Electronics,105.69434374966909,10,199.00598946393436
876,Art,178.2719589844014,3,356.45582495308935
877,Electronics,892.8518694287764,5,2335.4331620598077
878,Car,602.5279668437393,7,1631.2310516653204
879,Art,824.3213145184759,6,1272.4503956665071
880,Electronics,33.38414193765857,10,78.72548540070731
881,Electronics,965.128810637841,17,2836.298582814856
882,Art,401.2356553687256,5,958.7814391938318
883,Fashion,918.7040373016148,2,2023.3443339044234
884,Electronics,420.2235065212911,18,854.7702269316293
885,Electronics,306.59566213133087,4,619.5055622146442
886,Car,186.62099493461434,11,427.4090042035851
887,Car,945.1624956171544,13,2492.8327253369184
888,Car,496.85548751949153,5,1076.0412369513347
889,Car,903.9427488536544,12,2105.6002409822718
890,Fashion,232.48267655773438,2,446.81354585958223
891,Fashion,609.6722475746195,14,1796.3515176890442
892,Car,726.932278434633,18,1140.877859369367
893,Fashion,452.2601128740607,15,783.9790938391433
894,Art,161.96720917443622,3,435.1935453658475
895,Fashion,909.6022023621354,1,2514.7345432886077
896,Electronics,419.4176086385189,17,830.6465875689929
897,Fashion,49.05123637963816,1,79.38705885724696
898,Car,648.2195672185921,5,1643.1653018865563
899,Fashion,164.75329721625434,4,438.0195188660373
900,Art,192.71680231525042,20,354.5501528845561
901,Fashion,330.9510264343662,3,938.8576259428946
902,Electronics,455.3993886589705,7,1155.9742869878921
903,Car,560.696092124109,13,1308.9909346402414
904,Electronics,309.69757581085025,20,521.9579922380647
905,Car,737.9778046981056,8,1418.297312842609
906,Electronics,405.15030365365305,16,708.5877603506394
907,Art,81.41928462102744,9,178.5771707623943
908,Fashion,958.3265851833714,18,2874.654178517917
909,Fashion,482.3657097632161,12,1307.2010189287305
910,Electronics,186.29948519450784,12,446.77800556793784
911,Electronics,367.484312747702,3,1053.360104270601
912,Art,858.1136317545902,8,1574.406667457374
913,Electronics,683.4598325331078,10,1954.6510401037303
914,Fashion,11.17238011687614,1,33.332927561758076
915,Fashion,187.46726111319745,10,354.3896031091868
916,Electronics,550.6352777323608,2,1196.1983175805105
917,Fashion,282.2765589912183,12,558.068502627398
918,Car,199.8475860815306,13,458.2821346763154
919,Car,244.8967242326814,22,640.0550992551971
920,Car,291.20640096785434,8,595.0345052683342
921,Art,694.1526680089955,3,1475.0109979458282
922,Art,983.839717449071,10,1923.4308956669702
923,Art,859.6527349852662,22,1765.581189845283
924,Electronics,302.07818183455475,13,477.2140026818401
925,Fashion,144.49322900975483,10,418.16707828759786
926,Car,220.6996653603754,3,521.7696781296102
927,Fashion,867.900317035341,3,1416.279384204576
928,Electronics,399.35383262135946,18,1092.0176303678604
929,Fashion,279.5928444532753,6,694.3116431595298
930,Car,551.5117515932039,21,1291.527896289839
931,Car,440.58594546944374,19,856.0967508067796
932,Art,150.55917689481677,13,342.5091696583653
933,Art,872.8534729497707,2,1478.5961867003466
934,Car,812.8979891556477,12,2261.5871219238243
935,Art,672.6660409797161,19,1217.5200617820408
936,Car,598.1885847602448,9,1433.149726705802
937,Art,219.89151460445376,8,657.0343946690751
938,Electronics,230.95955842072328,16,610.2844540017353
939,Art,429.022461992755,19,1170.3947167260326
940,Art,203.60791467851232,1,579.3863063977085
941,Fashion,973.5553705707981,5,2081.3155185497867
942,Car,673.9584400924449,9,1578.5643917655277
943,Art,549.6161759105509,15,1042.7080170867464
944,Electronics,767.6101308892842,5,1317.3858927376177
945,Art,47.08822188715721,2,109.98863382416414
946,Electronics,880.0542841881979,6,1941.4604351048665
947,Car,754.1139037010872,14,2212.953939931352
948,Fashion,650.5824663895403,8,1623.8324977372786
949,Art,962.7516987760633,15,1900.6951713852948
950,Electronics,255.68682516317674,21,435.6868020531862
951,Fashion,752.8674158757203,11,2203.9035357875873
952,Fashion,779.6644972060147,20,1956.8799776420813
953,Car,237.42506130056694,3,656.30818105713
954,Art,178.84651791667147,7,464.9163959208282
955,Car,15.796154564026349,23,26.16787615650838
956,Fashion,638.0765124373696,11,1192.0950675215483
957,Art,102.06993665084184,17,279.85352778000504
958,Car,117.41315082331461,5,185.65946751529674
959,Art,265.8808427028016,17,463.75683511521953
960,Fashion,288.652691374305,17,788.207542913013
961,Car,987.0563586612667,1,2184.983574511508
962,Electronics,129.81350579557417,18,200.8450831180996
963,Art,640.6280013440152,19,1419.697133895247
964,Fashion,903.4903567127092,7,1463.0669547374573
965,Electronics,25.702591324068948,22,46.38690173285124
966,Art,362.05391181569723,16,798.6911546522335
967,Art,189.25991328932722,11,377.28488682612067
968,Fashion,826.1125113581647,22,1269.9730490864906
969,Fashion,898.7197058811096,20,2185.6397076083817
970,Fashion,491.565401522398,1,1292.8432050358535
971,Car,948.1501012427217,13,2550.113890956283
972,Fashion,303.8554358378468,3,580.8071382821129
973,Car,770.7606182625874,7,1540.4141161486732
974,Electronics,972.9070114144124,3,1896.9634908044616
975,Fashion,269.7779334810062,7,580.2043910474204
976,Electronics,758.4707100623398,6,2024.9310633157509
977,Electronics,223.3384609055398,18,448.2367486868933
978,Art,305.4256477883233,5,741.6761975335361
979,Art,26.403427959448575,7,40.46679942240918
980,Art,154.87373007900973,15,423.03662568615397
981,Art,818.3176189491176,7,1449.0374279712478
982,Electronics,539.6152848375509,15,1279.4668973027367
983,Car,593.7621797005085,12,1359.1778417919581
984,Electronics,345.4262667315157,4,591.3422105167813
985,Electronics,885.7259277697395,9,1467.399646054422
986,Car,160.483949720932,2,257.14873063596275
987,Electronics,576.8547232820641,1,1224.648974873653
988,Fashion,209.76508628761715,14,541.3809932149825
989,Art,94.02567967084285,13,176.30545384010478
990,Electronics,687.0495568180714,12,1288.8865580726524
991,Art,521.7620547984768,16,1344.8107462649557
992,Fashion,204.58046461178128,1,506.044583761315
993,Art,58.20207898213136,16,129.98392654947136
994,Electronics,148.4771335362883,22,270.129352729657
995,Fashion,105.17916427549409,9,232.10639724138812
996,Car,593.290348234172,7,1676.7279416905171
997,Car,844.199399740131,21,1815.6330232807134
998,Electronics,15.1062293702146,6,26.47922435586329
999,Electronics,388.31580857647117,23,906.0558080272816
1000,Electronics,290.4391327214991,20,591.6556474559843
