auction_id,bid_amount,time_left_minutes,user_id,is_fraud
124,67.00074237044144,430,94,0
124,70.78028935207202,937,73,0
124,69.8746898690428,1323,42,0
124,72.56957179583634,1265,39,1
124,81.0615304495317,762,52,0
124,77.59373476488976,966,74,0
124,78.43952496863928,1357,49,0
124,82.34621364943072,815,21,0
124,89.17744604389739,1403,81,0
125,120.51115869516084,839,92,0
125,125.67995852753756,124,42,0
125,130.84797568107766,242,1,0
125,137.45812473860133,264,45,0
125,145.44560241739345,1418,43,0
125,150.12574212255717,873,69,0
125,161.40790209068328,944,56,0
125,161.5172176308582,101,93,0
125,163.7433412270065,178,25,0
125,167.36544895342257,729,34,0
125,184.6763986975317,1269,92,0
125,172.3966987259907,1322,74,0
125,181.42259611191372,1292,44,0
125,183.58459285183525,3,67,0
125,211.94910552047867,827,56,0
125,192.4793427747992,274,90,0
125,221.5409650053604,904,3,0
125,201.7336921765625,193,29,1
125,204.24385778716945,476,58,0
125,239.20446534724803,739,97,0
125,236.5335229185116,532,88,0
125,230.7613992309178,849,6,0
125,233.24909822693843,225,76,0
125,252.0997841714333,295,19,0
126,252.4519581321911,1183,67,0
126,269.90886576800034,7,64,0
126,293.15850034735803,266,9,0
126,312.7310406691893,854,31,0
126,327.0256218584837,1327,25,0
126,336.0893024286738,608,8,0
126,361.828859231932,188,20,0
126,354.3624839136926,96,81,0
126,407.9655112968552,31,99,0
126,430.91888053199796,663,77,0
126,401.2114799147253,1164,39,0
126,476.01785276896896,1362,83,0
126,482.95191067064053,205,91,0
126,483.2422349543034,682,33,0
127,566.0793434455771,778,56,0
127,585.7921548979083,471,23,0
127,596.7120187513862,1063,13,0
127,615.0663949053213,895,94,0
127,634.6092131452621,826,24,0
127,654.4685533804594,418,88,0
127,685.1222874276232,78,33,0
127,691.9780379837125,146,76,0
127,704.8559080356997,398,18,0
127,716.9210234607228,802,96,0
127,767.0830871178264,181,55,0
127,751.9955630356123,606,75,0
127,800.0426112559649,510,3,0
127,757.0084031881034,242,51,0
127,809.56834630629,904,14,0
127,848.8961482541163,23,37,0
127,854.7257288064999,1411,47,0
127,843.6026617631851,94,53,0
127,838.749688045024,1160,51,0
127,944.201540681854,1368,66,0
127,921.6425582113807,1292,67,0
127,916.8839943998498,94,94,0
127,985.2743408717197,1116,58,0
127,989.3149955842293,1011,40,0
127,1011.624413285092,972,34,0
127,939.0747267310481,830,12,0
127,975.8707206103608,80,68,0
127,1066.3578423010579,866,100,1
128,53.23372298691477,1264,6,0
128,68.64020863496197,331,33,1
128,81.42639980555188,9,56,0
128,96.78326209263798,1098,23,0
128,110.67678854780209,191,88,0
128,119.79428377721564,1008,91,0
128,157.99174750878404,610,93,0
129,686.2747613904951,26,26,0
129,694.4292407181683,353,37,0
129,702.3349082971763,1064,28,0
129,711.9074704416025,911,95,0
129,728.0263826980063,335,42,0
129,730.9750022612631,1257,48,0
129,745.6488925930295,613,82,0
129,753.5387179568659,1418,46,0
129,764.2375317428981,1344,71,0
129,757.9297791288085,560,20,0
129,761.3784909757344,734,37,0
129,800.9106909937652,1288,85,0
129,790.3849601067728,341,64,0
129,817.5867497188049,1054,82,0
129,825.0766649260202,191,99,0
129,806.2349771201951,801,96,0
129,816.315757925275,1425,21,1
129,865.5515689489123,828,61,0
129,817.4489485497623,1430,71,0
129,864.9171272277124,1372,53,0
129,898.3368431161969,885,83,0
129,908.4387704317708,127,66,0
129,852.7503102137536,1346,32,0
129,867.5512002270449,226,28,0
129,868.5181860027654,931,61,0
129,924.8611417774869,80,9,1
129,889.2791362956142,82,52,0
129,950.7635507842992,1186,67,0
129,978.1480665206454,377,32,0
129,963.9434353304384,953,73,0
129,984.1422603041176,775,62,1
129,938.119806793976,24,76,0
129,973.818195657627,161,57,0
129,979.6769821375675,274,87,0
129,1009.2337810380627,1158,76,0
129,1023.2396292557103,1100,3,0
129,1010.0797420846632,173,65,0
129,1057.2202858529356,511,35,0
129,1095.7807262546996,401,81,0
129,1083.5666549521343,678,77,0
129,1100.2508844515974,813,91,0
129,1069.1599489186674,12,38,0
129,991.0695526573718,90,89,0
129,1040.7212997643358,771,30,0
129,1075.3166038647792,875,28,0
130,706.9540040133837,385,81,0
130,718.1384533660804,219,45,0
130,726.6402911671618,1177,27,0
130,733.3929362981693,584,65,0
130,743.9987971715337,255,48,0
130,762.8520669627326,1359,51,0
130,780.6457789033047,1085,86,0
130,782.7033867598366,50,49,0
130,804.9129162250116,317,72,0
130,791.6701612915805,464,82,0
130,828.3227524394574,1388,44,0
130,800.5607053584796,1230,73,0
130,836.3516234289176,566,94,0
130,847.0062517248608,341,72,0
130,861.6384947148996,1397,21,0
130,885.092104219628,299,96,0
130,887.0952890260841,694,85,0
130,910.3036845287457,670,84,0
130,920.0315646983054,1163,81,0
130,939.8463931624461,824,96,0
130,921.6369674968322,617,99,0
130,900.728523490195,765,80,0
130,958.209138014183,96,54,0
130,941.8961286450262,89,25,0
130,916.4864690878399,472,51,0
130,978.3239194414161,183,90,0
130,1026.2385586794214,874,15,0
130,1045.0395306465368,1268,42,0
130,1007.4880850244028,975,83,0
130,1059.5477601700672,1250,9,0
130,965.2018518727261,411,1,0
130,994.4063803642537,1357,19,0
130,1026.6425151538156,102,44,0
130,1026.6152011043885,661,50,0
130,1092.2338491669939,570,85,0
130,1143.7793510391825,1126,60,0
130,1071.7263059298834,489,39,0
130,1029.7281242348286,247,17,0
130,1113.0489558338134,133,82,0
130,1112.6606129604033,891,18,0
130,1098.9944609646136,1103,61,0
130,1212.2699499528944,787,71,0
130,1091.3369376965788,418,70,0
130,1189.6326620183,1409,12,0
130,1132.0028150195021,435,87,0
130,1246.2517150602312,1030,77,0
130,1106.0631273964377,112,55,0
130,1288.3455662156152,182,4,0
131,932.0487027728647,967,1,0
131,969.3045791759896,208,43,0
131,986.1098545878071,811,95,0
131,1018.8138917881163,1099,91,0
131,1056.2975438757678,173,59,0
131,1080.172171060153,627,7,0
131,1151.902261412253,1405,76,0
131,1141.5101678677863,887,33,0
131,1160.4778214968799,107,75,0
131,1189.6815365933887,1242,52,0
131,1238.0226720744943,711,2,0
131,1259.1694608044077,1085,50,0
131,1236.5312268703424,646,72,0
131,1350.694674440389,509,57,0
131,1304.0922070767353,121,15,0
131,1479.563063370233,1357,41,0
131,1500.4669243182648,1186,3,0
131,1436.480372923194,563,20,0
131,1489.0126286128402,938,5,0
131,1485.8727087434859,1227,41,0
131,1454.915422768608,339,13,0
131,1638.5874966623228,1278,26,0
131,1655.932013180468,279,55,0
131,1796.7748472634696,1422,68,0
131,1707.8143642781893,826,58,0
131,1656.1264683303903,1320,34,0
131,1872.9715665484596,1084,65,0
131,1617.170224342625,772,81,0
131,1931.550532747645,638,29,0
131,2009.9739185099706,680,95,0
131,1950.884307894541,1278,62,0
131,1738.927077128657,955,54,0
131,2078.3482089533295,328,8,1
131,1939.369127560482,816,93,0
131,2100.0449144796753,211,8,1
131,2085.7245556959306,598,87,0
131,2082.9914373294923,1131,25,1
131,2309.987032054732,582,31,0
131,2102.294128938693,807,4,0
131,2023.1191341731387,887,25,0
131,2157.6955683362535,179,79,1
132,34.371042558052,727,22,0
132,36.04001805227597,528,13,0
132,39.177822806377606,178,6,0
132,40.95176875179289,44,44,0
132,41.114412008646816,366,5,0
132,45.58344269877885,1099,47,0
132,47.330788462798274,538,85,0
132,51.182840102252555,732,25,0
132,50.65618610672209,1254,77,0
132,50.15889788050869,1284,11,0
132,53.35036910775462,1316,17,0
132,58.34569769580827,932,77,0
132,60.87213321333379,1265,39,0
132,61.47249829338713,689,47,0
132,66.3823040984351,1437,69,0
132,65.63862402031307,452,98,0
132,70.05622186162704,1201,61,0
132,62.28022866208835,706,6,0
132,66.08874427956907,151,100,0
132,67.47242779882956,1219,32,0
132,77.56003135936456,178,55,0
133,600.931408193177,224,97,0
133,624.7081653056811,971,75,0
133,659.2190709911104,817,7,0
133,666.3803514706618,263,4,0
133,716.3016968700439,107,28,0
133,744.0052689825362,895,25,0
133,762.5934648496982,1117,91,0
133,798.5092937357703,1147,64,0
133,784.2673241193938,309,85,0
133,866.355899579964,888,52,0
133,877.360236975222,1194,1,0
133,897.26829681374,626,25,0
133,911.1849631226826,151,16,0
133,898.7407068219584,623,34,0
133,941.9213263399929,324,38,0
133,1054.5700671070963,1220,46,0
133,995.078516583678,676,80,0
133,967.1554753298595,81,41,0
133,1060.426679874965,1374,27,0
133,1039.2388432292112,724,72,0
133,1107.998980433384,445,80,0
133,1083.6269711725122,318,53,0
133,1165.0928940918623,572,88,0
133,1259.6117762401122,815,17,0
133,1153.7100079577458,564,100,0
133,1192.220228540015,946,37,0
133,1306.9700704518389,369,21,0
133,1348.502120321023,700,60,0
133,1280.961104625229,484,62,0
133,1455.662564992909,902,51,0
133,1369.8821457990016,903,73,0
133,1257.114075129929,180,26,0
133,1450.4470557626796,684,35,0
133,1584.993719819918,239,38,0
133,1395.771910752891,742,83,0
133,1417.6538018737724,843,51,0
133,1377.597824213055,910,4,0
133,1424.000520649749,1085,40,0
134,679.9774911027323,1350,18,0
134,703.3281304434066,1072,84,0
134,734.9098701305011,207,76,0
134,752.7676188941151,1184,7,0
134,771.4201101409681,361,44,0
134,814.6970470662288,737,55,0
134,811.4377147836894,124,62,0
134,878.0365537069428,641,33,0
134,883.6942863421878,1198,22,0
134,858.9872058108385,375,55,0
134,947.6834882057708,1221,67,0
134,941.168570117577,792,94,0
134,909.0353580397843,815,33,0
134,944.2499739865605,144,28,0
134,1012.3789004406481,87,60,0
134,1025.7889651934724,769,97,0
134,1030.3138317556798,686,26,0
134,1127.4702108800866,866,82,0
134,1138.1960995526376,317,2,0
134,1165.9477131492654,120,12,0
134,1241.6475167408794,392,15,0
134,1187.951342955348,885,71,0
134,1104.4062710111427,678,2,0
134,1307.4049637439089,145,56,0
134,1322.4589886400338,461,48,0
134,1389.0178818450959,310,82,0
134,1233.7781472980078,37,91,0
134,1243.9673674474045,955,3,0
134,1324.55542624221,282,67,0
134,1438.2093253636513,696,10,0
134,1463.8421239206848,162,41,0
134,1294.6520612245477,1081,10,0
134,1412.2084538460722,800,32,0
134,1438.7686390083268,815,70,0
134,1438.300761529896,975,32,1
134,1524.9593899178994,506,14,0
134,1461.27142217142,454,68,1
134,1507.9032878849903,82,90,0
134,1708.5297416473777,72,18,0
134,1630.7953438582967,22,14,0
134,1776.996326114577,1396,27,0
134,1810.5361927957579,999,89,0
134,1807.7373798990618,1264,31,0
134,1829.8976571925537,206,89,0
134,1840.5807115697455,1345,57,0
135,207.80773861046637,1371,44,0
135,216.4470783066566,690,69,0
135,233.05803962000135,215,96,0
135,242.06216227136088,70,60,0
135,251.14408714075074,1010,19,0
135,257.9222428954554,244,25,0
135,263.7582192430612,244,97,0
135,274.79578272349306,1326,79,0
135,280.69351250769904,700,33,0
135,291.3588211546559,822,92,0
135,296.60295659621164,1006,76,0
135,339.56443441544644,219,34,0
135,312.9506429437916,347,5,0
135,357.3316139801017,1355,99,0
135,345.9976786797659,648,82,0
135,354.26027899795963,69,31,1
135,409.46062543640335,27,1,0
135,404.47254629603253,1002,46,0
135,426.10709894855665,762,88,0
135,450.14597313307127,799,23,1
135,441.6075659602791,894,97,0
135,439.0264538608977,1009,14,0
135,455.2758846902042,1048,79,0
135,499.9760440002153,1341,8,0
135,458.00069026044787,1272,33,0
135,517.228768289949,1238,40,0
135,461.9932670148889,530,50,0
135,464.1831958656818,623,94,0
135,507.51139797841915,1285,26,0
136,374.71832224665434,912,4,0
136,390.2737444674981,254,86,0
136,398.5850022036948,1078,27,0
136,416.65734511871517,19,60,1
136,419.9044883875593,1370,37,0
136,445.65991784651095,1130,67,0
136,448.1927024196257,1227,33,0
136,469.7436385434773,85,100,0
136,477.12165439175067,406,49,1
136,481.022371761032,1104,47,0
136,512.3216772125836,868,95,0
136,499.87751916714336,180,67,0
136,537.4261506859272,887,92,0
136,581.6184205997623,325,3,0
136,571.0160913973941,1334,27,0
136,616.4260039125488,472,94,0
136,570.5543291908195,265,31,0
136,560.237225062885,1390,32,0
136,594.727296154612,1220,93,0
136,660.2303489023197,670,64,0
136,591.9714633354465,283,75,0
136,627.5230903039444,1314,89,0
136,613.5262108980452,1166,84,1
136,708.0279267533309,186,62,0
136,660.4248587715185,449,19,0
136,774.7212291155541,1028,26,0
136,755.6400037037586,133,20,0
136,718.2068514195655,653,63,0
136,750.448492591646,91,65,0
136,751.974468148241,1136,21,0
136,848.9936582617574,997,66,0
136,791.1893432652648,604,41,0
136,851.1796867057453,836,1,0
136,886.971520546071,275,87,0
136,846.9144507728082,593,5,0
136,905.4418740313266,659,75,0
136,860.4180684570995,895,97,0
136,961.8638695920959,759,100,0
136,972.9081592594293,317,30,0
136,904.7128632597733,1413,21,0
136,834.8723971958318,1004,31,0
136,1037.2605293896531,16,32,0
136,936.5666017233648,1272,11,0
137,387.21970133907973,320,43,0
137,407.2914324656398,1301,91,0
137,421.61921851081604,103,9,0
137,450.1733180163322,474,12,0
137,459.78163002163944,1319,79,0
137,506.05786884863295,433,56,0
137,524.4375915462241,179,46,0
137,539.274066639108,246,72,0
137,529.9626280763838,987,18,0
137,558.5152008519893,1192,61,0
137,627.6871528566688,1151,49,0
137,601.2438079927164,940,55,0
137,672.4419243178958,314,20,0
137,615.7380349744155,496,69,0
137,713.6946454660801,946,14,0
137,659.2377532536367,738,23,0
137,790.1667010799299,241,96,1
138,396.5247825687045,1058,2,0
138,441.9313421590192,218,76,0
138,488.72002104640796,431,27,0
138,494.6470732102084,1143,19,0
138,526.0776687833438,1130,64,0
138,583.7555789745877,214,20,0
138,665.2363784009651,902,2,0
138,665.5214355344733,1185,99,0
138,687.5863086018198,1084,29,1
138,779.3186138092078,579,80,0
138,771.9522848914295,154,20,0
138,769.1973246947966,714,45,0
138,780.1478220982392,974,8,0
138,938.9205289889024,1109,81,0
138,1047.2090372980447,590,99,0
138,1051.0975497573966,202,65,0
138,1072.1878184011816,408,55,0
138,1122.2088302343964,428,11,0
139,923.8367084011808,948,70,0
139,986.6201096082913,937,6,0
139,1034.8524465423895,1113,21,0
139,1127.7751412998111,407,9,0
139,1113.5030510389804,249,97,1
139,1172.496224443696,1073,90,0
139,1302.9196990513183,944,76,0
139,1378.1292862171022,266,64,0
139,1439.1421833648562,148,39,0
139,1516.2554810559632,519,82,0
139,1415.3641066136095,1145,25,0
139,1472.3057324605286,950,53,0
139,1489.1310496697295,1254,44,0
139,1588.8050404825176,515,45,0
139,1845.781922880801,1094,98,0
139,1891.445639484114,1351,48,0
139,1808.4227255871488,1167,24,1
139,1966.067021105906,1147,50,1
139,1765.0190556693392,411,65,0
139,1870.8423670842167,635,3,0
139,2183.7090612574666,1272,52,0
139,2298.8788040348322,1146,46,0
139,2171.4906460220323,437,1,0
139,2009.6901670800444,993,98,0
139,2213.4968894497265,1230,99,0
139,2577.0864173371488,715,45,0
139,2146.0978696831066,353,22,0
139,2571.6817513906058,1114,86,0
140,820.0827730200707,940,7,0
140,833.4304289631216,120,90,0
140,845.0170881208763,658,79,0
140,858.637473601876,1228,69,0
140,868.4140044539434,1152,98,0
140,891.0057188464081,1379,89,0
140,882.96434809597,1296,41,0
140,904.481659474259,398,76,0
140,898.1217619662497,1420,54,0
140,939.0399065029172,157,89,0
140,923.4399864777155,677,43,0
140,956.2782008370589,1373,38,0
140,982.9246262412071,1294,46,0
140,984.1421921722807,946,37,0
140,975.1882121723077,769,80,0
140,1032.389406832027,1305,50,0
140,988.7960156111303,304,29,0
140,1001.5255876412423,1049,10,0
140,1054.5644486519498,658,28,0
140,1019.2332227789459,414,31,0
140,1107.532586622006,1271,90,0
140,1068.671721523599,56,91,0
140,1111.9312639501895,576,82,0
140,1079.2714074902224,1154,9,0
140,1075.9945443682775,1177,13,0
140,1115.837423838656,1087,37,0
140,1166.6061516482323,1131,51,0
140,1115.4656785452655,701,99,0
140,1153.4932451246286,858,95,0
140,1141.9186914601191,781,23,0
140,1212.8614579604725,881,18,0
140,1209.4011080629884,1362,8,0
140,1208.1873516969922,821,65,0
140,1258.0084661872854,66,73,0
140,1250.287635619074,952,25,0
140,1163.6753172180208,414,29,0
140,1210.282263252831,859,93,0
140,1359.7678378362434,1351,3,0
140,1300.1935145333853,1036,65,0
140,1222.8964255970793,830,85,0
140,1307.920648507417,371,79,0
140,1221.0536275923603,543,67,0
140,1420.1904623422652,256,51,1
140,1339.4086871086338,898,46,0
140,1404.249933747099,732,71,0
140,1291.6890579661335,111,89,1
140,1426.7915851569041,520,4,1
140,1311.507759950681,259,11,0
140,1303.1575650986492,12,85,0
141,233.62257122473196,641,18,0
141,250.5148938477202,302,6,0
141,271.34646646359045,1045,41,0
141,287.20257610164344,703,25,0
141,287.67241802797554,448,99,0
141,299.27247741890335,112,16,0
141,324.1856288232891,897,13,0
141,329.5884920777901,320,41,1
141,381.2704495551434,418,46,0
141,376.90314488436076,637,86,0
141,394.99622455554515,1231,67,0
141,437.9695172982794,45,35,0
141,397.7093818636869,534,82,1
141,429.73341883110686,438,98,0
141,424.90987992750684,239,36,0
142,813.6901647882171,61,29,0
142,837.1351155284951,168,15,0
142,857.65315838235,525,99,0
142,884.2521016553703,1162,69,0
142,884.6977105574157,258,74,0
142,894.6142579095089,601,2,1
142,919.7736540301178,257,46,1
142,967.6085765520547,993,87,0
142,962.1363898745174,740,54,0
142,986.5377032321102,808,75,0
142,1025.7146418233092,196,88,0
142,997.101528554224,979,48,0
142,1009.6117853644548,259,34,0
142,1099.3084075496913,583,35,0
142,1046.1833116993453,102,77,0
142,1105.052564066136,1177,76,0
142,1081.5757045114465,419,27,0
142,1103.9913833633334,657,87,0
142,1195.1588190579532,1073,80,0
142,1165.494493891662,130,64,0
142,1203.8582968224969,465,94,0
142,1225.303004062765,295,37,0
143,382.1732630319116,463,51,0
143,390.813078119474,1159,66,0
143,398.1645901514621,1211,34,0
143,402.83969756272506,1149,50,1
143,411.73505814275285,322,65,0
143,418.8304796772248,777,67,0
143,419.9466394512332,1314,58,0
143,431.8836835369704,291,95,0
143,439.6809833487401,494,33,0
143,460.5444341287509,974,19,0
143,450.812610782996,23,96,0
143,466.43590314204926,196,19,0
143,456.3717119250296,25,36,0
143,490.16339311447774,279,44,0
143,482.3738786304219,129,89,0
143,517.073789877995,173,99,0
143,507.7413473958575,143,30,0
143,503.5337422165424,676,88,0
143,499.7880980899022,920,32,0
143,538.4608901407835,1103,1,0
143,541.5161936406552,1379,24,0
143,512.632503030649,750,4,0
143,552.3826097060579,1381,65,1
143,533.6778933441316,1311,39,0
143,593.7966202739038,1308,1,0
143,588.2439334301719,903,50,0
143,593.0304997151472,1364,91,0
144,71.54735052743638,1438,96,0
144,75.16209974483188,510,9,0
144,80.12771643655552,550,52,0
144,83.69336152348524,367,81,0
144,86.03538354282375,1359,80,1
144,88.61729716087989,1214,96,0
144,94.74496793647864,1080,53,0
144,95.97538306906122,906,22,0
144,107.53546129895687,625,91,0
144,108.88861552865558,458,75,0
144,109.08731946707417,55,38,0
144,105.6121593059374,92,84,0
144,108.83450516159357,1019,31,0
144,130.0191070973922,1053,43,0
144,132.18677352675624,1401,76,0
144,127.86027526896615,922,30,0
144,141.49242840311712,1016,65,0
144,139.37465215236347,1382,41,0
144,140.11933483077746,990,80,0
144,155.2739780103296,658,76,0
144,155.632993203994,215,96,0
144,145.0518305508314,1230,37,0
144,161.67703133708994,201,12,0
144,173.0944569831072,1408,75,0
144,156.4562844814733,1367,78,0
144,151.63412420122222,650,67,0
144,172.85776355102698,1047,9,0
144,173.35261929083813,343,39,0
144,169.09461938482912,820,10,0
145,656.2989655526869,1112,7,0
145,681.4584510299153,1336,94,0
145,726.2945206793411,661,64,0
145,762.9751825249282,255,81,0
145,754.7791336407563,94,74,0
145,833.0295119533482,697,7,0
145,852.9870358746069,1207,37,0
145,850.5367171412092,192,29,0
145,877.8668863054808,1419,72,0
145,890.0909619801279,1139,3,0
145,983.378817740297,368,83,0
145,987.8665211138107,617,94,0
145,1018.4231055469621,175,68,0
145,1035.2423361966496,1320,86,0
145,1111.9306446799912,47,34,0
145,1056.9941671887864,1438,35,0
145,1184.9865208447454,1321,9,0
145,1143.339617646424,1163,25,0
145,1201.842978204432,260,47,0
145,1275.2691501453473,219,15,0
145,1170.4024212140912,1348,72,0
145,1214.417761660405,1113,7,0
145,1237.8771386066305,1063,71,0
145,1344.3703626940728,917,7,0
145,1344.0467622285703,296,93,0
146,278.60422821550156,456,77,0
146,289.91459353065255,187,37,0
146,301.1154850602509,509,88,0
146,311.21148062453136,1321,84,0
146,324.19984599047484,1296,53,0
146,330.505625510877,1290,92,1
146,348.6185505449109,1409,21,0
146,354.1289934683462,530,55,0
146,352.896095315667,1223,24,0
146,356.2810667894853,401,43,0
146,386.0107247668319,385,43,0
146,386.77166474753426,242,25,0
146,381.5819625059593,929,82,0
146,394.27570883993343,310,33,0
146,431.9850160212178,309,24,0
146,450.25031069567194,1155,16,0
146,480.7152853157054,1084,63,0
146,423.78574404900326,988,12,1
146,444.3898855861237,1235,23,0
146,466.335975294355,1016,72,0
146,450.4096777895659,155,67,0
146,488.29497384804733,386,47,0
146,509.9280040637826,1028,75,0
146,555.4364031573016,317,18,0
146,572.4547562721851,911,16,0
146,494.3449923893895,408,4,0
146,561.7289029448523,28,38,1
146,542.3236604538407,602,92,0
146,568.4829687253589,144,5,0
146,550.6492555472603,566,88,0
146,563.6285354683757,617,6,0
146,619.2799099155507,137,83,0
146,553.9399016503598,1101,73,0
146,559.7235221439585,617,26,0
146,612.4348107478352,139,45,0
146,660.4909476072103,475,45,0
146,698.5250354180159,1428,19,0
146,657.1999297526546,627,8,0
146,668.963653981923,1431,47,0
147,854.8731698951029,207,35,0
147,965.788025249158,873,78,0
147,1111.6728420181091,1276,79,0
147,1199.657564191421,1336,95,0
147,1443.5372573733675,790,32,0
147,1531.7139703751714,502,74,1
147,1496.701711645897,352,62,0
147,1589.192133650034,294,75,0
147,1801.2556314235358,1120,30,0
147,1872.2258085187477,1251,87,0
147,2013.897291992425,379,18,0
148,950.5737807959855,177,85,0
148,1050.4367653741613,1423,60,0
148,1141.804307341504,1044,16,0
148,1269.3178846306464,767,17,0
148,1325.3493406513626,1245,51,1
148,1453.925460680621,259,31,0
148,1582.7190640321655,368,10,0
148,1735.1279370784146,492,43,0
148,1615.0887140089792,633,59,0
148,1790.6794713423897,588,77,1
148,1997.8402488408024,203,12,0
148,2086.1970294219664,584,15,0
148,2129.9513267652733,634,64,0
149,690.7310856515797,136,46,0
149,737.4487600825489,375,95,0
149,773.2763239959843,822,92,0
149,830.4422834959521,306,81,0
149,836.1620579714329,1097,81,1
149,926.5760013457085,925,11,0
149,930.372401364337,148,32,0
149,922.8804736597757,259,25,0
149,1045.2445207214441,787,88,0
149,1123.9409059486898,498,56,0
149,1155.3279334221252,125,54,0
150,365.9249311004803,1381,20,1
150,388.7395891482927,1221,77,0
150,411.8009823098044,633,78,0
150,433.6080930027555,439,83,0
150,441.9568206264438,870,10,0
150,505.93068183921645,1327,26,0
150,523.714852063372,244,89,0
150,559.2462979101156,46,57,0
150,531.41242522125,203,48,0
150,560.4272204557225,995,30,0
150,625.3071468670747,752,60,0
150,654.15867574598,397,12,0
150,671.328425731929,261,90,0
150,636.7532802840193,872,7,0
151,328.89836858712493,753,56,0
151,353.07978755905015,801,24,0
151,375.6840953951144,1211,19,0
151,393.04942529550135,564,32,0
151,427.7373990695022,654,72,0
151,462.5112761990945,91,7,0
151,458.1949812238927,1397,26,0
151,487.3359470655503,1068,56,0
151,527.2401236311398,1152,5,0
151,525.3742362097319,152,44,0
151,585.9176497825068,1241,60,1
151,615.9068579616242,242,76,0
151,642.2102681022575,596,83,0
151,681.4820884429258,288,58,0
151,617.2706579025792,891,14,0
151,709.1126571292828,662,52,0
151,788.0337991828083,530,81,0
151,726.4079304659509,683,98,0
151,747.3590420182484,1286,76,0
151,832.7508479474463,116,66,0
152,595.8216052319281,399,67,0
152,607.9998400845734,453,43,0
152,613.9277999341325,1117,67,0
152,623.508522991294,804,93,0
152,635.7439285080043,489,3,0
152,641.9855717365838,920,92,1
152,671.600543456902,134,82,0
152,660.1008859701161,1299,58,1
152,689.8370229967101,657,87,0
152,701.2778955386822,1288,75,0
152,704.6744012844299,797,75,0
152,716.8949640104173,1350,58,0
152,713.6853019036431,1355,25,0
152,724.3498647441274,594,31,0
152,782.3183154837662,361,66,0
152,757.732792528979,371,19,1
152,752.8700674419418,916,11,0
152,806.1841515437428,421,53,1
152,827.918554718083,1199,94,0
152,772.0012254311762,334,67,0
152,780.5402246207505,580,48,0
152,848.3028733757933,316,44,0
152,858.4984090332066,896,26,0
152,816.6101161029743,605,20,0
152,898.6429995305623,609,3,0
152,849.8565331423604,562,63,0
152,937.541146905379,343,67,1
152,937.9394038794043,1382,87,0
152,970.6252295072604,394,13,0
152,959.3557109479466,1160,47,0
152,897.4154337288173,833,18,0
152,968.7934158715732,31,74,0
152,934.0992856851451,74,48,0
152,969.7823864121432,99,74,0
152,919.9475957036018,352,9,0
152,1035.114538356146,731,18,0
152,977.4575496461114,1152,25,0
152,991.5550057684151,776,29,0
152,935.8239022782832,353,15,0
152,1066.4831853073515,379,59,0
152,1076.1705239749472,1183,41,0
152,1030.5033412773832,1395,5,0
152,1102.2581254996273,13,86,0
152,1135.0031507815697,983,76,0
152,1105.151278902023,92,78,0
153,779.6380751166312,344,5,0
153,795.1336116669264,477,69,0
153,804.9266289473366,1258,86,0
153,833.467800837079,1141,17,0
153,848.4454477300367,1101,86,0
153,851.8364932844274,268,20,0
153,861.8883502775101,1184,100,0
153,864.9752615520385,682,68,0
153,897.3450247755568,112,73,0
153,926.2072566688652,25,4,0
153,949.807389185858,70,20,0
153,968.442979083049,1182,1,0
153,948.603575817164,666,46,0
153,947.3695527953539,510,52,0
153,1015.8179579831692,773,34,0
153,1042.167172087764,1287,27,0
153,1057.420328714517,709,16,0
153,1075.214253026105,672,56,0
153,1024.3105259583767,393,67,0
153,1070.587208351743,1135,4,0
153,1121.7766224573666,109,64,0
153,1082.09621832823,867,98,0
153,1069.9314969005982,1102,31,0
153,1113.503835277727,1402,88,0
153,1082.2066163926195,1350,52,0
153,1140.82585637192,438,13,0
153,1179.4359809881062,756,33,0
153,1125.3565601108255,443,19,0
153,1169.7055568026328,113,46,0
153,1279.7047465017372,1156,52,0
153,1162.0780708252144,830,22,0
154,751.52938707895,1409,25,0
154,807.8748020975298,312,55,0
154,839.7974631023568,1438,70,0
154,890.1711649846212,42,56,0
154,928.3871889589711,3,72,0
154,987.7531190526283,305,12,0
154,1061.5443120693888,771,95,0
154,1088.9556615224706,711,35,0
154,1188.8851474038208,949,29,0
154,1208.470181670236,776,64,0
154,1205.4218810914394,275,42,0
154,1296.942314356229,552,34,0
154,1421.0310238572679,1087,40,0
154,1421.9390272202659,737,86,0
154,1446.334262708361,883,96,0
154,1532.0753301730824,176,1,0
154,1624.480790881715,513,5,0
154,1639.3308882407796,259,13,0
154,1752.6054283080612,1417,35,0
154,1760.0854282172754,566,96,0
154,1879.7156181573664,681,85,0
154,1749.0310285097084,293,14,0
154,2046.698864067212,213,15,0
154,1991.369758576573,1040,20,0
154,2161.1041025189993,799,17,0
154,1896.6783843011876,293,62,0
154,2118.9460939938936,663,90,0
154,2286.507387173303,459,14,0
154,2389.8378822802506,575,5,0
155,316.76833404092235,22,67,0
155,353.8608634434843,298,56,0
155,396.9552304102109,1272,7,1
155,413.7512007494463,1061,26,0
155,443.2267885258036,219,23,0
155,509.977990976419,96,91,0
155,480.35485865500374,886,9,0
155,575.3963661079587,300,97,0
155,585.8364831420913,1419,28,0
155,562.8742666945346,371,12,0
155,687.4684118313505,945,46,0
155,635.5880686732181,286,41,0
155,733.323428987044,1233,56,0
